poi_id,lon,lat,x,y,edge_id
1150932765,13.470688899999999,52.54009522,2047.470063086017,7810.661234281957,
1151665767,13.456398410526315,52.5451821,1090.4634824204259,8397.071088789962,
1152686768,13.45918202,52.52797631999999,1238.353614307358,6479.365760290995,-1152686768#1
1152686769,13.460972525,52.527961325,1359.7744969410705,6475.106599970721,-1152686769#1
1152686770,13.461866266666666,52.527788799999996,1419.991334568418,6454.625568160787,1152686770#0
1152686771,13.463331385714286,52.527506585714285,1518.7078413192648,6421.120012225583,-1152686771#2
1152686772,13.464933199999999,52.52720806666667,1626.6597711921786,6385.60578449443,-1152686772#0
1152686773,13.465940033333334,52.52702106666666,1694.516101978661,6363.355058210902,-1152686773
1152686774,13.46005295,52.52594875,1292.6204595884192,6252.593640221283,-1152686774
1152686776,13.462338800000001,52.525722599999995,1447.1492610595888,6224.1347398152575,-1152686776
1152686778,13.461398283333333,52.527117516666664,1386.6545910607674,6380.640413434245,1152686778#2
1152686779,13.463192875,52.526777675,1507.585847929644,6340.248811878264,1152686779#1
1152686780,13.464657166666667,52.52650766666667,1606.2779925941722,6308.103833395056,1152686780#1
1152686781,13.46837215,52.527095349999996,1859.674440315226,6368.113216017373,1152686781#2
1152686782,13.471200110000002,52.52563904,2048.078464688966,6202.071581537835,38233894
1152686783,13.478887592000001,52.52586898,2570.115850240516,6216.6280306587,1298936420
1152686785,13.475468772727272,52.52621262727273,2339.000669733272,6259.742534487508,1222738871#2
1155392806,13.4835970125,52.5311511125,2901.9322680732002,6797.399115487002,-1155392806#1
1155392807,13.482546525,52.532252925,2833.2554361961083,6921.44340638537,1155392807#1
1155392808,13.484100139999999,52.532993839999996,2940.363712853403,7001.6355935959145,1155392808
1169948328,13.469924946153846,52.55302554615385,2026.157929799403,9249.907848012634,
1170350489,13.46750846,52.55132158,1858.306704310351,9063.864585204981,
1170350490,13.46842175,52.55183025,1921.4265936894808,9119.12563877087,
1171118300,13.4641816875,52.5490922125,1627.481407108251,8820.703604747541,
1171118301,13.462797666666667,52.548790133333334,1532.9274939872557,8789.10374329891,
1171246251,13.460297233333334,52.546995100000004,1359.1340357352165,8593.069806475192,
1171246329,13.45899625,52.548858325,1275.3475546085392,8802.18596216105,
1173111793,13.457220466666667,52.5466331,1149.6551941728103,8557.263169294223,
1173111795,13.45755175,52.54595895,1170.515009139781,8481.802147315815,
1173657107,13.456767266666667,52.54741546666667,1120.7870914092637,8644.937239660881,
1173679920,13.454909233333334,52.547067483333336,993.9769396777847,8608.929616226815,
1178034737,13.45478095625,52.5480041375,987.5101651487639,8713.293088356964,
1178159613,13.457623952941177,52.54861912352941,1181.7351726382622,8777.56931347493,
1178170520,13.458499000000002,52.54969286666667,1243.616290631995,8895.726166193374,
1182620515,13.4622347,52.549618675,1496.7214386531268,8882.069832460023,
1183357347,13.46137035,52.53133285,1394.754606296192,6849.520651802421,-1183357347#0
1183357351,13.458070212500001,52.531925175,1172.3189062189194,6920.177721193992,-1183357351#0
1183357352,13.458346500000001,52.533009549999996,1193.6351050334051,7040.384280988947,1183357352#0
1183626353,13.470522025,52.53343155,2020.4457710048882,7069.7494370583445,1183626353#1
1183626366,13.471465666666667,52.53236046666667,2081.9254792571883,6949.264704006724,1183626366#0
1200609523,13.484386191666667,52.530749899999996,2954.5243519166834,6751.650733496994,39599592#2
1208227515,13.484879633333334,52.53649453333333,3001.40785415977,7389.882635220885,367221664#1
1220965550,13.4621025,52.52930875,1439.618137174868,6623.336704758927,171867099#1
1220965553,13.46378065,52.529024,1552.7756234225235,6589.2418731972575,1220965553
1220971451,13.468465949999999,52.52823575,1868.7288119837758,6494.8163935104385,1220971451
1231718768,13.478836832142857,52.53695521904762,2592.661038659804,7449.742674869485,
1231718769,13.483202905999999,52.536020594,2886.5831475738087,7339.5584728922695,367221664#1
1231718770,13.47995389375,52.537890304166666,2670.6107060941285,7552.149242357351,
1231718793,13.4827,52.53871382857143,2858.7733565044473,7639.824850987643,
1231718794,13.486054192857145,52.53724837857143,3082.826227925252,7472.055767124519,
1231718798,13.484662664705882,52.53793002352941,2990.0453675541794,7549.851025824435,
1231750603,13.486642027826086,52.53518390086957,3117.8778651395114,7241.602298547514,-15244418#0
1231750613,13.486838597560977,52.54015007560976,3142.7912927510333,7793.6754753459245,
1231772801,13.480096979999999,52.54657442,2700.65819154738,8517.817963190377,
1231772802,13.4833146,52.545761725,2916.9294317177264,8422.836920433678,
1231772804,13.489094739999999,52.5443235,3305.510644677852,8254.650836133398,
1231772806,13.486354350000001,52.546180625,3124.021297324507,8465.100353078917,
1231772807,13.48414025,52.5467759,2975.283421119326,8534.46019547619,
1231772810,13.4861268,52.547234100000004,3111.0503408589866,8582.59481185861,
1231861094,13.4852822,52.5306219,3015.0014108101605,6736.138314631768,1231861094#1
1231866172,13.485963057894738,52.5513226631579,3109.489832243882,9037.570695961826,
1231866173,13.485538875,52.55023250277778,3078.1861669485806,8916.923129296862,
1231866688,13.48255584,52.54696116,2868.2860831421567,8557.323423634283,
1232076584,13.4842058,52.5305563,2941.8362325589987,6730.374961514957,1232076584
1273199630,13.4825594,52.527200533333335,2822.3140547833173,6359.484011827037,1273199630
1273199631,13.482471275,52.52723315,2816.4123685517698,6363.237410980277,1273199631#0
1273199646,13.4845671,52.52715125,2958.3913223401178,6351.141168245114,1273199646
1273199647,13.484846675,52.527143425,2977.3380500990897,6349.872694501653,-1273199647#1
1273199648,13.4852195,52.52713573333333,3002.610722032492,6348.486363099888,-1273199648#0
1273199650,13.48267635,52.5287124,2833.7823936027125,6527.471193303354,1273199650
1273199651,13.483766359999999,52.528688120000005,2907.6639623470255,6523.216871283948,1273199651#1
1273199654,13.4839625,52.530620525,2925.48327969393,6737.864872705191,1273199654#0
1273199663,13.483631599999999,52.531647449999994,2905.438156688004,6852.553881103173,1273199663
1273199664,13.4826067,52.53155285,2835.6998664677376,6843.493278883398,1273199664
1273199665,13.481867025,52.531538525,2785.4954591776477,6842.95509169437,1273199665#1
1273199666,13.482352966666667,52.53153473333333,2818.4471955588087,6841.84016204346,1273199666
1273199667,13.4838403,52.531661400000004,2919.6264880896197,6853.808042279445,1273199667
1273199668,13.4831852,52.53160715,2875.065464981133,6848.707858476788,-1273199668#0
1273199671,13.485100833333334,52.5317348,3005.2974829521845,6860.176411255263,1273199671#1
1273199680,13.4846678,52.5329294,2978.715385546442,6993.659833439626,-1273199680
1273439100,13.4846732,52.52578755,2962.4042951078736,6199.315595941618,-1273439100
1273439101,13.484699666666666,52.52623366666666,2965.241407408379,6248.896220806986,-1273439101#1
1273439119,13.4828486,52.526642859999995,2840.6281575497705,6297.045652799308,-1273439119#0
1299224090,13.458443633333333,52.54978716666667,1240.086503327475,8906.294675545767,
1299224509,13.458799375,52.550299925000004,1265.4239477365045,8962.809857602231,
1303663025,13.457447049999999,52.53141551666667,1128.839779304457,6864.39548225794,-1303663025#2
1303663651,13.456581633333334,52.53107753333333,1069.3361384513555,6828.059106607921,-1303663651#1
1303850869,13.45750687,52.53027738666666,1130.191839177045,6737.723143219948,-224728271#2
1309603653,13.4665067,52.546475,1778.93340820499,8526.256903193891,
1318022626,13.480527983870967,52.55289468064516,2744.685736748739,9220.161476382054,
1318025426,13.4808490375,52.547472400000004,2753.7542630346725,8616.620207396336,
1328756141,13.4563233,52.54817962,1092.5028077791212,8730.572373791598,
1328793137,13.48104115,52.52979585,2725.3985027497984,6650.308588441461,1328793137#0
1328793144,13.48111355,52.5309753,2733.070179472503,6781.386931458488,1328793144
1328793145,13.481096975,52.53067395,2731.2405356462114,6747.89360805694,1328793145#1
1328793146,13.481123133333334,52.5311798,2734.198879210686,6804.1183104598895,993318686#0
1328793149,13.481066266666666,52.53018598333333,2728.015391306835,6693.664440182038,1328793149#2
1328793150,13.4809737,52.52884823333333,2718.605064347037,6545.008348540403,1328793150#0
1328793152,13.481555199999999,52.52874115,2757.799067599408,6532.26823632326,1328793152
1328793175,13.4811288,52.5313458,2734.971796034253,6822.5732038849965,1328793175
1330282835,13.457154766666667,52.5465678,1145.0451241903938,8550.09557369817,
1330282836,13.457341566666665,52.54660859999999,1157.8081030903268,8554.362657801248,
1330282838,13.456834366666667,52.54748896666666,1125.5115460186498,8653.014809098095,
1330282839,13.456635866666668,52.54744590000001,1111.9500942327431,8648.512674578466,
1330282851,13.46000195,52.547136,1339.4470167953987,8609.168360406533,
1330282852,13.45992825,52.547263799999996,1334.7532368713291,8623.489285590127,
1331724261,13.482499950000001,52.5281483,2820.497573628032,6464.982004955411,1331724261
1331724262,13.48252225,52.528527925,2822.897992644983,6507.173138159327,1331724262#1
1331724266,13.481821175,52.526841525,2771.3966670705704,6320.607214801945,1331724266#0
1331724269,13.480153866666667,52.53126283333334,2668.6491095748497,6814.737540310249,1331724269#0
1331724270,13.47898095,52.531125,2588.7685943506076,6801.083344608545,-1331724270
1331724271,13.479700925,52.53126145,2637.9234141826164,6815.2307475609705,-1331724271#1
1341028108,13.484060249999999,52.55051615,2978.5989252624568,8950.57646410726,
1432087209,13.486440825,52.536770849999996,3107.933525310189,7418.393618566915,
1432089238,13.481430099999999,52.538524566666666,2772.209268622624,7620.586070693098,
1432089239,13.482406574999999,52.5379674,2837.128228626796,7557.223309516907,
1432089762,13.478787449999999,52.537526650000004,2590.6516540077864,7513.369453747757,
1432089763,13.47854505,52.537604599999995,2574.3950971849845,7522.385831750929,
1433622729,13.481768375,52.534867983333335,2786.5943228489487,7213.407617228106,88715319#1
1433623683,13.48543745,52.5339865,3033.385203903308,7110.137756637298,-1433623683
1433623684,13.482782166666667,52.5342688,2853.9518677602755,7145.318729358725,-1433623684
1433623685,13.482802,52.5344116,2855.6309410135145,7161.173074629158,1433623685
1433623888,13.4863142,52.5340273,3092.9455744424486,7113.428074245341,1433623888#0
1433829591,13.471370033333335,52.54051873333333,2094.658946092066,7856.786905604415,
1433829592,13.471162,52.54037843333333,2080.220699702273,7841.481206115335,
1433831243,13.4775423,52.5471472,2528.7819858209696,8585.175992825069,
1433831244,13.477559300000001,52.5473802,2530.4814369061496,8611.066635905765,
1433831245,13.477503866666666,52.546566133333336,2524.8124166920315,8520.602992575616,
1433831247,13.4748485,52.5436904,2338.0047304491745,8204.557697318494,
1433831248,13.4747722,52.54363215,2332.6939254635363,8198.188317649066,
1433831249,13.474509999999999,52.543432100000004,2314.443873058306,8176.314008391462,
1433831250,13.4738663,52.54220415,2267.906191248272,8040.660806910135,
1433831251,13.473566,52.54200065,2247.0635350127704,8018.45766523201,
1433831252,13.474049299999999,52.542396475000004,2280.768089895835,8061.789317104965,
1433831253,13.472801,52.541484,2193.9711498947,7962.091982462443,
1433831254,13.472395800000001,52.54121065,2165.8497675739345,7932.2708161994815,
1433831255,13.47164515,52.54070435,2113.753051980515,7877.03654437419,
1433831256,13.472219299999999,52.5410916,2153.600385079626,7919.283123022877,
1433831257,13.471975833333333,52.540927366666665,2136.7032705223537,7901.366198885255,
1433885559,13.4858744,52.54864252,3097.2236761203385,8739.602789272554,
1433885560,13.485600785714285,52.54824587142857,3077.7461778588477,8695.875610139221,
1433887194,13.486475949999999,52.547764349999994,3135.9612082492094,8641.074259091169,
1433888511,13.484323499999999,52.5503908,2996.154168145149,8936.259688429534,
1442585136,13.47860275,52.537091149999995,2577.104327832698,7465.19595720619,
1448041151,13.476342766666667,52.548970966666666,2451.7318641099846,8789.737568125129,
1448041153,13.4760899,52.549092300000005,2434.8721661143936,8803.594692657702,
1448041154,13.47547655,52.54938875,2393.9829474973376,8837.445223756135,
1448041155,13.475020975,52.549609325,2363.6131265332806,8862.630962628871,
1448042238,13.466595,52.55126873333333,1796.2513099328498,9059.302587812766,
1448042239,13.466395575,52.5512766,1782.7493370351149,9060.46490142867,
1448044220,13.474818566666668,52.5521177,2355.7870341596426,9141.910129246302,
1448044221,13.473786449999999,52.552109,2285.7926441556774,9142.422123231925,
1448044222,13.473328966666665,52.552155666666664,2254.886685214413,9148.268697030842,
1448044223,13.47436076,52.55206294,2324.620549288811,9136.475739014335,
1448044225,13.470024533333335,52.55258271666667,2031.8650437645265,9200.511846100911,
1450847913,13.45770672,52.54767998,1185.1142714190064,8672.995219597593,
1450847914,13.457204540000001,52.54757022,1150.8038277356536,8661.515313964337,
1450849465,13.455064966666667,52.5451166,999.8905931604677,8391.721019148827,
1450867359,13.4611562,52.54513835,1412.9715680224472,8385.314487691969,
1450867758,13.461233025,52.54548305,1418.998414879432,8423.541885119863,
1450867759,13.46264335,52.545665150000005,1515.059341787186,8441.757207171991,
